scenario,account_id,date,amount,entity,description,source
Budget,5010,2024-08-18,236.76,West,Direct Labor,sample_gl
Budget,5010,2024-08-19,7025.78,West,Direct Labor,sample_gl
Budget,5010,2024-08-20,2315.65,West,Direct Labor,sample_gl
Budget,5010,2024-08-25,8011.32,West,Direct Labor,sample_gl
Budget,5010,2024-08-31,964.38,West,Direct Labor,sample_gl
Budget,5010,2024-08-31,1565.33,West,Direct Labor,sample_gl
Budget,6000,2024-08-03,1038.82,North,Salaries & Wages,sample_gl
Budget,6000,2024-08-08,969.92,North,Salaries & Wages,sample_gl
Budget,6000,2024-08-15,15933.46,North,Salaries & Wages,sample_gl
Budget,6000,2024-08-19,1572.72,North,Salaries & Wages,sample_gl
Budget,6000,2024-08-23,7584.05,North,Salaries & Wages,sample_gl
Budget,6000,2024-08-27,8933.91,North,Salaries & Wages,sample_gl
Budget,6000,2024-08-27,2458.39,North,Salaries & Wages,sample_gl
Budget,6000,2024-08-29,6163.51,North,Salaries & Wages,sample_gl
Budget,6000,2024-08-01,3635.12,South,Salaries & Wages,sample_gl
Budget,6000,2024-08-03,393.61,South,Salaries & Wages,sample_gl
Budget,6000,2024-08-09,620.98,South,Salaries & Wages,sample_gl
Budget,6000,2024-08-11,1191.97,South,Salaries & Wages,sample_gl
Budget,6000,2024-08-13,978.32,South,Salaries & Wages,sample_gl
Budget,6000,2024-08-14,3544.67,South,Salaries & Wages,sample_gl
Budget,6000,2024-08-17,2078.16,South,Salaries & Wages,sample_gl
Budget,6000,2024-08-28,28114.74,South,Salaries & Wages,sample_gl
Budget,6000,2024-08-01,4674.65,West,Salaries & Wages,sample_gl
Budget,6000,2024-08-02,7693.1,West,Salaries & Wages,sample_gl
Budget,6000,2024-08-06,161.39,West,Salaries & Wages,sample_gl
Budget,6000,2024-08-10,1982.27,West,Salaries & Wages,sample_gl
Budget,6000,2024-08-11,557.5,West,Salaries & Wages,sample_gl
Budget,6000,2024-08-20,884.3,West,Salaries & Wages,sample_gl
Budget,6000,2024-08-23,16034.2,West,Salaries & Wages,sample_gl
Budget,6000,2024-08-31,6656.8,West,Salaries & Wages,sample_gl
Budget,6010,2024-08-07,613.09,North,Rent & Facilities,sample_gl
Budget,6010,2024-08-08,550.57,North,Rent & Facilities,sample_gl
Budget,6010,2024-08-08,2729.82,North,Rent & Facilities,sample_gl
Budget,6010,2024-08-16,222.74,North,Rent & Facilities,sample_gl
Budget,6010,2024-08-17,583.92,North,Rent & Facilities,sample_gl
Budget,6010,2024-08-19,195.64,North,Rent & Facilities,sample_gl
Budget,6010,2024-08-20,2712.14,North,Rent & Facilities,sample_gl
Budget,6010,2024-08-25,2503.75,North,Rent & Facilities,sample_gl
Budget,6010,2024-08-01,822.03,South,Rent & Facilities,sample_gl
Budget,6010,2024-08-04,1591.06,South,Rent & Facilities,sample_gl
Budget,6010,2024-08-09,571.12,South,Rent & Facilities,sample_gl
Budget,6010,2024-08-18,1000.57,South,Rent & Facilities,sample_gl
Budget,6010,2024-08-19,1449.54,South,Rent & Facilities,sample_gl
Budget,6010,2024-08-22,794.43,South,Rent & Facilities,sample_gl
Budget,6010,2024-08-29,1463.78,South,Rent & Facilities,sample_gl
Budget,6010,2024-08-31,2104.19,South,Rent & Facilities,sample_gl
Budget,6010,2024-08-05,423.5,West,Rent & Facilities,sample_gl
Budget,6010,2024-08-06,2060.85,West,Rent & Facilities,sample_gl
Budget,6010,2024-08-07,3141.31,West,Rent & Facilities,sample_gl
Budget,6010,2024-08-12,2609.3,West,Rent & Facilities,sample_gl
Budget,6010,2024-08-18,1418.38,West,Rent & Facilities,sample_gl
Budget,6010,2024-08-26,86.15,West,Rent & Facilities,sample_gl
Budget,6010,2024-08-26,2.41,West,Rent & Facilities,sample_gl
Budget,6010,2024-08-31,391.64,West,Rent & Facilities,sample_gl
Budget,6020,2024-08-01,1713.26,North,Marketing,sample_gl
Budget,6020,2024-08-02,307.09,North,Marketing,sample_gl
Budget,6020,2024-08-06,244.98,North,Marketing,sample_gl
Budget,6020,2024-08-09,3210.53,North,Marketing,sample_gl
Budget,6020,2024-08-16,1293.97,North,Marketing,sample_gl
Budget,6020,2024-08-20,14.13,North,Marketing,sample_gl
Budget,6020,2024-08-30,1262.7,North,Marketing,sample_gl
Budget,6020,2024-08-30,6.11,North,Marketing,sample_gl
Budget,6020,2024-08-03,1756.12,South,Marketing,sample_gl
Budget,6020,2024-08-03,2448.41,South,Marketing,sample_gl
Budget,6020,2024-08-06,1612.53,South,Marketing,sample_gl
Budget,6020,2024-08-10,221.92,South,Marketing,sample_gl
Budget,6020,2024-08-13,878.06,South,Marketing,sample_gl
Budget,6020,2024-08-18,397.96,South,Marketing,sample_gl
Budget,6020,2024-08-19,1003.97,South,Marketing,sample_gl
Budget,6020,2024-08-24,9.82,South,Marketing,sample_gl
Budget,6020,2024-08-09,264.59,West,Marketing,sample_gl
Budget,6020,2024-08-09,3834.35,West,Marketing,sample_gl
Budget,6020,2024-08-11,1595.08,West,Marketing,sample_gl
Budget,6020,2024-08-15,1969.56,West,Marketing,sample_gl
Budget,6020,2024-08-21,2328.65,West,Marketing,sample_gl
Budget,6020,2024-08-23,1538.91,West,Marketing,sample_gl
Budget,6020,2024-08-25,4853.1,West,Marketing,sample_gl
Budget,6020,2024-08-31,282.98,West,Marketing,sample_gl
Budget,6030,2024-08-01,1524.48,North,Software & Subscriptions,sample_gl
Budget,6030,2024-08-01,461.11,North,Software & Subscriptions,sample_gl
Budget,6030,2024-08-01,496.55,North,Software & Subscriptions,sample_gl
Budget,6030,2024-08-16,112.88,North,Software & Subscriptions,sample_gl
Budget,6030,2024-08-20,218.31,North,Software & Subscriptions,sample_gl
Budget,6030,2024-08-21,91.65,North,Software & Subscriptions,sample_gl
Budget,6030,2024-08-29,398.36,North,Software & Subscriptions,sample_gl
Budget,6030,2024-08-30,386.44,North,Software & Subscriptions,sample_gl
Budget,6030,2024-08-01,857.82,South,Software & Subscriptions,sample_gl
Budget,6030,2024-08-04,851.15,South,Software & Subscriptions,sample_gl
Budget,6030,2024-08-15,24.07,South,Software & Subscriptions,sample_gl
Budget,6030,2024-08-22,1641.53,South,Software & Subscriptions,sample_gl
Budget,6030,2024-08-22,343.42,South,Software & Subscriptions,sample_gl
Budget,6030,2024-08-27,216.97,South,Software & Subscriptions,sample_gl
Budget,6030,2024-08-27,71.1,South,Software & Subscriptions,sample_gl
Budget,6030,2024-08-29,835.29,South,Software & Subscriptions,sample_gl
Budget,6030,2024-08-01,94.64,West,Software & Subscriptions,sample_gl
Budget,6030,2024-08-01,335.78,West,Software & Subscriptions,sample_gl
Budget,6030,2024-08-04,629.39,West,Software & Subscriptions,sample_gl
Budget,6030,2024-08-07,285.21,West,Software & Subscriptions,sample_gl
Budget,6030,2024-08-12,366.89,West,Software & Subscriptions,sample_gl
Budget,6030,2024-08-15,1222.95,West,Software & Subscriptions,sample_gl
Budget,6030,2024-08-15,1473.33,West,Software & Subscriptions,sample_gl
Budget,6030,2024-08-30,376.05,West,Software & Subscriptions,sample_gl
Budget,6040,2024-08-02,17.58,North,Travel & Entertainment,sample_gl
Budget,6040,2024-08-08,255.78,North,Travel & Entertainment,sample_gl
Budget,6040,2024-08-09,409.99,North,Travel & Entertainment,sample_gl
Budget,6040,2024-08-12,809.83,North,Travel & Entertainment,sample_gl
Budget,6040,2024-08-16,79.85,North,Travel & Entertainment,sample_gl
Budget,6040,2024-08-16,161.66,North,Travel & Entertainment,sample_gl
Budget,6040,2024-08-29,690.42,North,Travel & Entertainment,sample_gl
Budget,6040,2024-08-31,38.77,North,Travel & Entertainment,sample_gl
Budget,6040,2024-08-06,743.93,South,Travel & Entertainment,sample_gl
Budget,6040,2024-08-07,280.79,South,Travel & Entertainment,sample_gl
Budget,6040,2024-08-16,2408.92,South,Travel & Entertainment,sample_gl
Budget,6040,2024-08-17,86.45,South,Travel & Entertainment,sample_gl
Budget,6040,2024-08-18,404.0,South,Travel & Entertainment,sample_gl
Budget,6040,2024-08-19,430.82,South,Travel & Entertainment,sample_gl
Budget,6040,2024-08-22,1095.13,South,Travel & Entertainment,sample_gl
Budget,6040,2024-08-24,387.85,South,Travel & Entertainment,sample_gl
Budget,6040,2024-08-01,10.65,West,Travel & Entertainment,sample_gl
Budget,6040,2024-08-07,2316.78,West,Travel & Entertainment,sample_gl
Budget,6040,2024-08-09,1020.87,West,Travel & Entertainment,sample_gl
Budget,6040,2024-08-22,319.56,West,Travel & Entertainment,sample_gl
Budget,6040,2024-08-23,25.26,West,Travel & Entertainment,sample_gl
Budget,6040,2024-08-24,16.05,West,Travel & Entertainment,sample_gl
Budget,6040,2024-08-26,1103.04,West,Travel & Entertainment,sample_gl
Budget,6040,2024-08-28,637.0,West,Travel & Entertainment,sample_gl
Budget,7000,2024-08-02,837.32,North,Interest Expense,sample_gl
Budget,7000,2024-08-11,184.53,North,Interest Expense,sample_gl
Budget,7000,2024-08-14,326.04,North,Interest Expense,sample_gl
Budget,7000,2024-08-14,391.96,North,Interest Expense,sample_gl
Budget,7000,2024-08-21,796.45,North,Interest Expense,sample_gl
Budget,7000,2024-08-28,294.02,North,Interest Expense,sample_gl
Budget,7000,2024-08-28,465.3,North,Interest Expense,sample_gl
Budget,7000,2024-08-31,433.29,North,Interest Expense,sample_gl
Budget,7000,2024-08-01,100.72,South,Interest Expense,sample_gl
Budget,7000,2024-08-03,194.78,South,Interest Expense,sample_gl
Budget,7000,2024-08-07,696.84,South,Interest Expense,sample_gl
Budget,7000,2024-08-11,690.06,South,Interest Expense,sample_gl
Budget,7000,2024-08-11,587.5,South,Interest Expense,sample_gl
Budget,7000,2024-08-13,657.47,South,Interest Expense,sample_gl
Budget,7000,2024-08-15,955.3,South,Interest Expense,sample_gl
Budget,7000,2024-08-29,86.95,South,Interest Expense,sample_gl
Budget,7000,2024-08-01,449.84,West,Interest Expense,sample_gl
Budget,7000,2024-08-03,594.7,West,Interest Expense,sample_gl
Budget,7000,2024-08-04,349.94,West,Interest Expense,sample_gl
Budget,7000,2024-08-06,607.61,West,Interest Expense,sample_gl
Budget,7000,2024-08-10,469.54,West,Interest Expense,sample_gl
Budget,7000,2024-08-11,140.85,West,Interest Expense,sample_gl
Budget,7000,2024-08-21,758.18,West,Interest Expense,sample_gl
Budget,7000,2024-08-21,800.64,West,Interest Expense,sample_gl
Budget,4000,2024-09-02,-16051.5,North,Product Revenue,sample_gl
Budget,4000,2024-09-03,-4891.69,North,Product Revenue,sample_gl
Budget,4000,2024-09-08,-52632.66,North,Product Revenue,sample_gl
Budget,4000,2024-09-11,-1329.93,North,Product Revenue,sample_gl
Budget,4000,2024-09-17,-25755.44,North,Product Revenue,sample_gl
Budget,4000,2024-09-25,-53143.81,North,Product Revenue,sample_gl
Budget,4000,2024-09-26,-9699.48,North,Product Revenue,sample_gl
Budget,4000,2024-09-27,-4274.06,North,Product Revenue,sample_gl
Budget,4000,2024-09-03,-9962.89,South,Product Revenue,sample_gl
Budget,4000,2024-09-05,-182.05,South,Product Revenue,sample_gl
Budget,4000,2024-09-11,-1129.65,South,Product Revenue,sample_gl
Budget,4000,2024-09-13,-7241.91,South,Product Revenue,sample_gl
Budget,4000,2024-09-23,-60009.83,South,Product Revenue,sample_gl
Budget,4000,2024-09-26,-32531.41,South,Product Revenue,sample_gl
Budget,4000,2024-09-28,-34849.68,South,Product Revenue,sample_gl
Budget,4000,2024-09-29,-35934.26,South,Product Revenue,sample_gl
Budget,4000,2024-09-04,-19991.94,West,Product Revenue,sample_gl
Budget,4000,2024-09-08,-64514.75,West,Product Revenue,sample_gl
Budget,4000,2024-09-13,-4995.23,West,Product Revenue,sample_gl
Budget,4000,2024-09-14,-2131.46,West,Product Revenue,sample_gl
Budget,4000,2024-09-20,-30794.21,West,Product Revenue,sample_gl
Budget,4000,2024-09-20,-749.6,West,Product Revenue,sample_gl
Budget,4000,2024-09-25,-32267.79,West,Product Revenue,sample_gl
Budget,4000,2024-09-28,-41951.79,West,Product Revenue,sample_gl
Budget,4010,2024-09-01,-3659.76,North,Service Revenue,sample_gl
Budget,4010,2024-09-11,-1904.27,North,Service Revenue,sample_gl
Budget,4010,2024-09-15,-4865.17,North,Service Revenue,sample_gl
Budget,4010,2024-09-17,-61.4,North,Service Revenue,sample_gl
Budget,4010,2024-09-19,-20567.7,North,Service Revenue,sample_gl
Budget,4010,2024-09-21,-1190.02,North,Service Revenue,sample_gl
Budget,4010,2024-09-22,-10524.56,North,Service Revenue,sample_gl
Budget,4010,2024-09-26,-11410.03,North,Service Revenue,sample_gl
Budget,4010,2024-09-05,-2822.81,South,Service Revenue,sample_gl
Budget,4010,2024-09-06,-11698.73,South,Service Revenue,sample_gl
Budget,4010,2024-09-08,-22.33,South,Service Revenue,sample_gl
Budget,4010,2024-09-14,-5794.89,South,Service Revenue,sample_gl
Budget,4010,2024-09-15,-14863.93,South,Service Revenue,sample_gl
Budget,4010,2024-09-16,-1990.34,South,Service Revenue,sample_gl
Budget,4010,2024-09-20,-7593.1,South,Service Revenue,sample_gl
Budget,4010,2024-09-24,-1878.66,South,Service Revenue,sample_gl
Budget,4010,2024-09-05,-372.59,West,Service Revenue,sample_gl
Budget,4010,2024-09-05,-2269.86,West,Service Revenue,sample_gl
Budget,4010,2024-09-10,-13165.86,West,Service Revenue,sample_gl
Budget,4010,2024-09-16,-1195.4,West,Service Revenue,sample_gl
Budget,4010,2024-09-18,-6374.85,West,Service Revenue,sample_gl
Budget,4010,2024-09-20,-3657.35,West,Service Revenue,sample_gl
Budget,4010,2024-09-25,-4234.93,West,Service Revenue,sample_gl
Budget,4010,2024-09-29,-14830.92,West,Service Revenue,sample_gl
Budget,5000,2024-09-07,5135.37,North,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-07,9080.38,North,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-07,20874.18,North,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-12,624.82,North,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-14,16224.76,North,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-21,43.01,North,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-26,11981.48,North,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-30,11110.35,North,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-04,194.04,South,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-06,2020.44,South,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-10,9301.18,South,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-11,189.96,South,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-11,380.46,South,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-14,11758.26,South,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-19,17576.89,South,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-20,11064.43,South,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-07,418.87,West,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-11,197.23,West,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-13,8252.97,West,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-24,13420.8,West,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-24,2642.37,West,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-25,9615.02,West,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-26,16902.86,West,Cost of Goods Sold,sample_gl
Budget,5000,2024-09-27,10831.8,West,Cost of Goods Sold,sample_gl
Budget,5010,2024-09-02,4346.03,North,Direct Labor,sample_gl
Budget,5010,2024-09-07,619.38,North,Direct Labor,sample_gl
Budget,5010,2024-09-12,494.29,North,Direct Labor,sample_gl
Budget,5010,2024-09-15,1073.61,North,Direct Labor,sample_gl
Budget,5010,2024-09-19,551.15,North,Direct Labor,sample_gl
Budget,5010,2024-09-21,14050.01,North,Direct Labor,sample_gl
Budget,5010,2024-09-25,3186.25,North,Direct Labor,sample_gl
Budget,5010,2024-09-30,615.7,North,Direct Labor,sample_gl
Budget,5010,2024-09-01,3667.49,South,Direct Labor,sample_gl
Budget,5010,2024-09-04,1950.58,South,Direct Labor,sample_gl
Budget,5010,2024-09-06,3424.38,South,Direct Labor,sample_gl
Budget,5010,2024-09-09,835.27,South,Direct Labor,sample_gl
Budget,5010,2024-09-22,2313.18,South,Direct Labor,sample_gl
Budget,5010,2024-09-27,5308.84,South,Direct Labor,sample_gl
Budget,5010,2024-09-27,6149.98,South,Direct Labor,sample_gl
Budget,5010,2024-09-30,3072.78,South,Direct Labor,sample_gl
Budget,5010,2024-09-06,1887.3,West,Direct Labor,sample_gl
Budget,5010,2024-09-12,2282.13,West,Direct Labor,sample_gl
Budget,5010,2024-09-14,1363.97,West,Direct Labor,sample_gl
Budget,5010,2024-09-17,5384.23,West,Direct Labor,sample_gl
Budget,5010,2024-09-20,12029.24,West,Direct Labor,sample_gl
Budget,5010,2024-09-22,2410.15,West,Direct Labor,sample_gl
Budget,5010,2024-09-26,1321.21,West,Direct Labor,sample_gl
Budget,5010,2024-09-29,2189.46,West,Direct Labor,sample_gl
Budget,6000,2024-09-02,4737.25,North,Salaries & Wages,sample_gl
Budget,6000,2024-09-07,828.2,North,Salaries & Wages,sample_gl
Budget,6000,2024-09-08,3693.82,North,Salaries & Wages,sample_gl
Budget,6000,2024-09-19,1232.53,North,Salaries & Wages,sample_gl
Budget,6000,2024-09-20,528.55,North,Salaries & Wages,sample_gl
Budget,6000,2024-09-21,12559.76,North,Salaries & Wages,sample_gl
Budget,6000,2024-09-25,8427.82,North,Salaries & Wages,sample_gl
Budget,6000,2024-09-30,5452.98,North,Salaries & Wages,sample_gl
Budget,6000,2024-09-03,2761.19,South,Salaries & Wages,sample_gl
Budget,6000,2024-09-07,17271.8,South,Salaries & Wages,sample_gl
Budget,6000,2024-09-16,1615.12,South,Salaries & Wages,sample_gl
Budget,6000,2024-09-17,23.18,South,Salaries & Wages,sample_gl
Budget,6000,2024-09-19,5784.86,South,Salaries & Wages,sample_gl
Budget,6000,2024-09-24,784.46,South,Salaries & Wages,sample_gl
Budget,6000,2024-09-26,3737.28,South,Salaries & Wages,sample_gl
Budget,6000,2024-09-29,10585.06,South,Salaries & Wages,sample_gl
Budget,6000,2024-09-11,7670.69,West,Salaries & Wages,sample_gl
Budget,6000,2024-09-12,9868.21,West,Salaries & Wages,sample_gl
Budget,6000,2024-09-16,3977.09,West,Salaries & Wages,sample_gl
Budget,6000,2024-09-16,2107.18,West,Salaries & Wages,sample_gl
Budget,6000,2024-09-17,430.61,West,Salaries & Wages,sample_gl
Budget,6000,2024-09-23,5215.76,West,Salaries & Wages,sample_gl
Budget,6000,2024-09-23,3859.79,West,Salaries & Wages,sample_gl
Budget,6000,2024-09-23,3891.45,West,Salaries & Wages,sample_gl
Budget,6010,2024-09-07,847.87,North,Rent & Facilities,sample_gl
Budget,6010,2024-09-08,724.74,North,Rent & Facilities,sample_gl
Budget,6010,2024-09-10,973.52,North,Rent & Facilities,sample_gl
Budget,6010,2024-09-13,405.32,North,Rent & Facilities,sample_gl
Budget,6010,2024-09-14,820.62,North,Rent & Facilities,sample_gl
Budget,6010,2024-09-15,3746.64,North,Rent & Facilities,sample_gl
Budget,6010,2024-09-28,908.39,North,Rent & Facilities,sample_gl
Budget,6010,2024-09-29,1576.2,North,Rent & Facilities,sample_gl
Budget,6010,2024-09-02,241.26,South,Rent & Facilities,sample_gl
Budget,6010,2024-09-11,2351.39,South,Rent & Facilities,sample_gl
Budget,6010,2024-09-14,72.18,South,Rent & Facilities,sample_gl
Budget,6010,2024-09-15,922.3,South,Rent & Facilities,sample_gl
Budget,6010,2024-09-15,634.38,South,Rent & Facilities,sample_gl
Budget,6010,2024-09-15,89.63,South,Rent & Facilities,sample_gl
Budget,6010,2024-09-17,545.17,South,Rent & Facilities,sample_gl
Budget,6010,2024-09-20,4904.27,South,Rent & Facilities,sample_gl
Budget,6010,2024-09-03,779.37,West,Rent & Facilities,sample_gl
Budget,6010,2024-09-03,403.14,West,Rent & Facilities,sample_gl
Budget,6010,2024-09-10,1088.43,West,Rent & Facilities,sample_gl
Budget,6010,2024-09-12,485.45,West,Rent & Facilities,sample_gl
Budget,6010,2024-09-17,835.74,West,Rent & Facilities,sample_gl
Budget,6010,2024-09-17,1852.61,West,Rent & Facilities,sample_gl
Budget,6010,2024-09-27,6.24,West,Rent & Facilities,sample_gl
Budget,6010,2024-09-29,4520.59,West,Rent & Facilities,sample_gl
Budget,6020,2024-09-09,1318.99,North,Marketing,sample_gl
Budget,6020,2024-09-09,504.93,North,Marketing,sample_gl
Budget,6020,2024-09-10,674.42,North,Marketing,sample_gl
Budget,6020,2024-09-22,2697.87,North,Marketing,sample_gl
Budget,6020,2024-09-24,582.73,North,Marketing,sample_gl
Budget,6020,2024-09-25,1072.98,North,Marketing,sample_gl
Budget,6020,2024-09-27,1328.07,North,Marketing,sample_gl
Budget,6020,2024-09-28,1387.26,North,Marketing,sample_gl
Budget,6020,2024-09-10,235.63,South,Marketing,sample_gl
Budget,6020,2024-09-10,12726.08,South,Marketing,sample_gl
Budget,6020,2024-09-12,2055.26,South,Marketing,sample_gl
Budget,6020,2024-09-13,1269.34,South,Marketing,sample_gl
Budget,6020,2024-09-13,864.09,South,Marketing,sample_gl
